[2025-06-12 19:37:50.105] ----------------------------------------------------------
[2025-06-12 19:37:50.106] > System started!
[2025-06-12 19:37:50.106] ----------------------------------------------------------
[2025-06-12 19:37:50.106] 阀设备：12
[2025-06-12 19:37:50.106] System started!
2025-06-12 19:37:50.315  阀芯位移值: 442, PWMA: 0, PWMB: 7033, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:50.517  阀芯位移值: 443, PWMA: 0, PWMB: 7033, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:50.720  阀芯位移值: 442, PWMA: 0, PWMB: 7033, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:50.918  阀芯位移值: 442, PWMA: 0, PWMB: 7026, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:51.130  阀芯位移值: 442, PWMA: 0, PWMB: 7026, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:51.335  阀芯位移值: 442, PWMA: 0, PWMB: 7026, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:51.528  阀芯位移值: 441, PWMA: 0, PWMB: 7026, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12420
2025-06-12 19:37:51.735  阀芯位移值: 442, PWMA: 0, PWMB: 7019, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:51.937  阀芯位移值: 442, PWMA: 0, PWMB: 7019, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:52.141  阀芯位移值: 442, PWMA: 0, PWMB: 7012, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:52.356  阀芯位移值: 442, PWMA: 0, PWMB: 7012, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:52.550  阀芯位移值: 442, PWMA: 0, PWMB: 7005, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:52.750  阀芯位移值: 442, PWMA: 0, PWMB: 6998, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:52.952  阀芯位移值: 442, PWMA: 0, PWMB: 6998, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:53.153  阀芯位移值: 442, PWMA: 0, PWMB: 6991, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:53.356  阀芯位移值: 444, PWMA: 0, PWMB: 6991, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12509
2025-06-12 19:37:53.559  阀芯位移值: 441, PWMA: 0, PWMB: 6991, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:53.766  阀芯位移值: 442, PWMA: 0, PWMB: 6984, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:53.969  阀芯位移值: 442, PWMA: 0, PWMB: 6984, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:54.174  阀芯位移值: 441, PWMA: 0, PWMB: 6984, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12420
2025-06-12 19:37:54.378  阀芯位移值: 442, PWMA: 0, PWMB: 6977, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:54.580  阀芯位移值: 442, PWMA: 0, PWMB: 6977, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:54.778  阀芯位移值: 444, PWMA: 0, PWMB: 6977, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12491
2025-06-12 19:37:55.000  阀芯位移值: 443, PWMA: 0, PWMB: 6970, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:55.199  阀芯位移值: 442, PWMA: 0, PWMB: 6962, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:55.407  阀芯位移值: 442, PWMA: 0, PWMB: 6970, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:55.622  阀芯位移值: 443, PWMA: 0, PWMB: 6962, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:55.838  阀芯位移值: 442, PWMA: 0, PWMB: 6962, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:56.035  阀芯位移值: 442, PWMA: 0, PWMB: 6955, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:56.236  阀芯位移值: 443, PWMA: 0, PWMB: 6955, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:56.434  阀芯位移值: 444, PWMA: 0, PWMB: 6955, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12509
2025-06-12 19:37:56.641  阀芯位移值: 443, PWMA: 0, PWMB: 6948, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:56.840  阀芯位移值: 442, PWMA: 0, PWMB: 6948, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:57.045  阀芯位移值: 443, PWMA: 0, PWMB: 6941, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:57.254  阀芯位移值: 440, PWMA: 0, PWMB: 6948, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12402
2025-06-12 19:37:57.452  阀芯位移值: 444, PWMA: 0, PWMB: 6941, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12491
2025-06-12 19:37:57.656  阀芯位移值: 442, PWMA: 0, PWMB: 6948, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:57.871  阀芯位移值: 442, PWMA: 0, PWMB: 6934, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:58.063  阀芯位移值: 442, PWMA: 0, PWMB: 6934, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:58.272  阀芯位移值: 442, PWMA: 0, PWMB: 6934, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:58.469  阀芯位移值: 442, PWMA: 0, PWMB: 6934, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:58.674  阀芯位移值: 442, PWMA: 0, PWMB: 6927, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:58.888  阀芯位移值: 440, PWMA: 0, PWMB: 6920, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:37:59.082  阀芯位移值: 442, PWMA: 0, PWMB: 6920, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:59.280  阀芯位移值: 442, PWMA: 0, PWMB: 6913, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:59.485  阀芯位移值: 442, PWMA: 0, PWMB: 6913, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
2025-06-12 19:37:59.689  阀芯位移值: 442, PWMA: 0, PWMB: 6913, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12456
2025-06-12 19:37:59.887  阀芯位移值: 443, PWMA: 0, PWMB: 6913, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12473
2025-06-12 19:38:00.091  阀芯位移值: 442, PWMA: 0, PWMB: 6906, er: 2, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12438
