[2025-06-12 17:58:51.569] ----------------------------------------------------------
[2025-06-12 17:58:51.569] > System started!
[2025-06-12 17:58:51.569] ----------------------------------------------------------
[2025-06-12 17:58:51.569] 阀设备：12
[2025-06-12 17:58:51.569] System started!
2025-06-12 17:58:51.782  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53857
2025-06-12 17:58:51.990  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:52.183  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:52.388  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:58:52.590  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53875
2025-06-12 17:58:52.793  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:58:52.988  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:58:53.192  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:53.399  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:53.601  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:53.804  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:58:54.005  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:54.212  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:54.415  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:54.619  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:54.824  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53857
2025-06-12 17:58:55.027  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53732
2025-06-12 17:58:55.231  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:55.427  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:55.630  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:58:55.838  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:56.047  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:56.240  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53875
2025-06-12 17:58:56.442  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:56.646  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:56.859  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:57.063  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:57.266  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53732
2025-06-12 17:58:57.465  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:58:57.663  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:57.867  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:58:58.070  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53857
2025-06-12 17:58:58.273  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:58:58.491  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:58:58.678  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:58:58.878  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:59.086  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:58:59.294  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53857
2025-06-12 17:58:59.499  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53732
2025-06-12 17:58:59.692  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53875
2025-06-12 17:58:59.902  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:00.103  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:00.309  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:00.511  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:59:00.708  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:00.918  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
2025-06-12 17:59:01.115  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:01.317  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:01.523  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:01.732  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:59:01.926  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:59:02.130  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:02.337  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:59:02.542  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:02.738  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:59:02.941  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:03.153  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:03.347  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:03.556  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:03.765  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
2025-06-12 17:59:03.961  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:04.169  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:04.385  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53732
2025-06-12 17:59:04.565  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:04.773  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53857
2025-06-12 17:59:04.973  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:05.181  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
2025-06-12 17:59:05.380  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
2025-06-12 17:59:05.590  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:05.798  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:05.992  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:06.200  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:06.398  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:06.605  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:06.800  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53661
2025-06-12 17:59:07.004  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53678
2025-06-12 17:59:07.209  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:07.418  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53732
2025-06-12 17:59:07.616  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:07.828  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
2025-06-12 17:59:08.024  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:59:08.228  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:08.445  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53786
2025-06-12 17:59:08.635  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53803
2025-06-12 17:59:08.836  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:09.040  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:09.243  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:59:09.447  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:09.651  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53768
2025-06-12 17:59:09.855  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53821
2025-06-12 17:59:10.064  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53714
