[2025-06-12 19:45:55.926] ----------------------------------------------------------
[2025-06-12 19:45:55.927] > System started!
[2025-06-12 19:45:55.927] ----------------------------------------------------------
[2025-06-12 19:45:55.928] 阀设备：10
[2025-06-12 19:45:55.928] System started!
2025-06-12 19:45:56.114  阀芯位移值: 990, PWMA: 0, PWMB: 7012, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:56.282  阀芯位移值: 990, PWMA: 0, PWMB: 7005, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:56.451  阀芯位移值: 991, PWMA: 0, PWMB: 6998, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:56.622  阀芯位移值: 989, PWMA: 0, PWMB: 6998, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:56.792  阀芯位移值: 992, PWMA: 0, PWMB: 6991, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:56.962  阀芯位移值: 990, PWMA: 0, PWMB: 6984, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.132  阀芯位移值: 991, PWMA: 0, PWMB: 6984, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.302  阀芯位移值: 990, PWMA: 0, PWMB: 6977, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.472  阀芯位移值: 989, PWMA: 0, PWMB: 6984, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.642  阀芯位移值: 989, PWMA: 0, PWMB: 6977, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.812  阀芯位移值: 993, PWMA: 0, PWMB: 6970, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:57.982  阀芯位移值: 990, PWMA: 0, PWMB: 6970, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:58.152  阀芯位移值: 991, PWMA: 0, PWMB: 6962, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:58.322  阀芯位移值: 991, PWMA: 0, PWMB: 6970, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:58.492  阀芯位移值: 989, PWMA: 0, PWMB: 6962, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:58.662  阀芯位移值: 990, PWMA: 0, PWMB: 6962, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:58.832  阀芯位移值: 989, PWMA: 0, PWMB: 6955, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.002  阀芯位移值: 991, PWMA: 0, PWMB: 6955, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.172  阀芯位移值: 272, PWMA: 0, PWMB: 6948, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.342  阀芯位移值: 206, PWMA: 0, PWMB: 6948, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.512  阀芯位移值: 205, PWMA: 0, PWMB: 6941, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.682  阀芯位移值: 205, PWMA: 0, PWMB: 6941, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:45:59.852  阀芯位移值: 204, PWMA: 0, PWMB: 6941, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.022  阀芯位移值: 204, PWMA: 0, PWMB: 6934, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.192  阀芯位移值: 205, PWMA: 0, PWMB: 6934, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.362  阀芯位移值: 205, PWMA: 0, PWMB: 6934, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.532  阀芯位移值: 203, PWMA: 0, PWMB: 6934, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.702  阀芯位移值: 205, PWMA: 0, PWMB: 6927, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:00.872  阀芯位移值: 203, PWMA: 0, PWMB: 6927, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.042  阀芯位移值: 205, PWMA: 0, PWMB: 6927, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.212  阀芯位移值: 205, PWMA: 0, PWMB: 6920, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.382  阀芯位移值: 205, PWMA: 0, PWMB: 6920, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.552  阀芯位移值: 204, PWMA: 0, PWMB: 6920, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.725  阀芯位移值: 205, PWMA: 0, PWMB: 6913, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:01.892  阀芯位移值: 205, PWMA: 0, PWMB: 6913, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.062  阀芯位移值: 205, PWMA: 0, PWMB: 6906, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.232  阀芯位移值: 204, PWMA: 0, PWMB: 6913, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.402  阀芯位移值: 203, PWMA: 0, PWMB: 6906, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.572  阀芯位移值: 204, PWMA: 0, PWMB: 6906, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.743  阀芯位移值: 203, PWMA: 0, PWMB: 6906, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:02.932  阀芯位移值: 204, PWMA: 0, PWMB: 6899, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.102  阀芯位移值: 204, PWMA: 0, PWMB: 6899, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.272  阀芯位移值: 204, PWMA: 0, PWMB: 6899, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.442  阀芯位移值: 203, PWMA: 0, PWMB: 6899, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.612  阀芯位移值: 204, PWMA: 0, PWMB: 6899, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.782  阀芯位移值: 205, PWMA: 0, PWMB: 6892, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:03.952  阀芯位移值: 203, PWMA: 0, PWMB: 6885, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.122  阀芯位移值: 206, PWMA: 0, PWMB: 6885, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.292  阀芯位移值: 205, PWMA: 0, PWMB: 6885, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.462  阀芯位移值: 204, PWMA: 0, PWMB: 6885, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.632  阀芯位移值: 204, PWMA: 0, PWMB: 6885, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.802  阀芯位移值: 205, PWMA: 0, PWMB: 6878, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:04.976  阀芯位移值: 205, PWMA: 0, PWMB: 6665, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.142  阀芯位移值: 204, PWMA: 0, PWMB: 6496, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.312  阀芯位移值: 203, PWMA: 0, PWMB: 5972, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.483  阀芯位移值: 206, PWMA: 0, PWMB: 5788, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.652  阀芯位移值: 207, PWMA: 0, PWMB: 5548, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.822  阀芯位移值: 209, PWMA: 0, PWMB: 5074, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:05.992  阀芯位移值: 214, PWMA: 0, PWMB: 4855, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:46:06.173  阀芯位移值: 249, PWMA: 0, PWMB: 4409, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
