[2025-06-12 19:20:57.782] ----------------------------------------------------------
[2025-06-12 19:20:57.783] > System restarted!
[2025-06-12 19:20:57.783] ----------------------------------------------------------
[2025-06-12 19:20:57.783] 阀设备：10
2025-06-12 19:20:57.974  阀芯位移值: 428, PWMA: 0, PWMB: 4091, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.142  阀芯位移值: 427, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.313  阀芯位移值: 428, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.483  阀芯位移值: 427, PWMA: 0, PWMB: 4091, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.653  阀芯位移值: 426, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.823  阀芯位移值: 427, PWMA: 0, PWMB: 4091, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:58.993  阀芯位移值: 426, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:59.162  阀芯位移值: 427, PWMA: 0, PWMB: 4083, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:59.333  阀芯位移值: 424, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:59.502  阀芯位移值: 426, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:59.673  阀芯位移值: 425, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:20:59.843  阀芯位移值: 426, PWMA: 0, PWMB: 4069, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.013  阀芯位移值: 426, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.183  阀芯位移值: 427, PWMA: 0, PWMB: 4062, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.353  阀芯位移值: 428, PWMA: 0, PWMB: 4069, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.521  阀芯位移值: 428, PWMA: 0, PWMB: 4069, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.693  阀芯位移值: 427, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:00.862  阀芯位移值: 424, PWMA: 0, PWMB: 4076, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.033  阀芯位移值: 426, PWMA: 0, PWMB: 4091, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.203  阀芯位移值: 426, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.375  阀芯位移值: 427, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.543  阀芯位移值: 424, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.713  阀芯位移值: 426, PWMA: 0, PWMB: 4098, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:01.883  阀芯位移值: 424, PWMA: 0, PWMB: 4112, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.053  阀芯位移值: 424, PWMA: 0, PWMB: 4112, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.223  阀芯位移值: 424, PWMA: 0, PWMB: 4119, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.393  阀芯位移值: 423, PWMA: 0, PWMB: 4112, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.563  阀芯位移值: 421, PWMA: 0, PWMB: 4119, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.733  阀芯位移值: 421, PWMA: 0, PWMB: 4119, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-06-12 19:21:02.903  阀芯位移值: 420, PWMA: 0, PWMB: 4126, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
