[2025-06-12 17:45:09.353] ----------------------------------------------------------
[2025-06-12 17:45:09.353] > System started!
[2025-06-12 17:45:09.353] ----------------------------------------------------------
[2025-06-12 17:45:09.353] 阀设备：12
[2025-06-12 17:45:09.353] System started!
2025-06-12 17:45:09.558  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:45:09.762  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53910
2025-06-12 17:45:09.959  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 212, LVDT反馈电压: 53857
2025-06-12 17:45:10.173  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 283, LVDT反馈电压: 53786
2025-06-12 17:45:10.383  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53893
2025-06-12 17:45:10.574  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 301, LVDT反馈电压: 53964
2025-06-12 17:45:10.790  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53839
2025-06-12 17:45:10.981  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53750
2025-06-12 17:45:11.176  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 194, LVDT反馈电压: 53768
2025-06-12 17:45:11.381  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 283, LVDT反馈电压: 53946
2025-06-12 17:45:11.585  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53910
2025-06-12 17:45:11.790  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53678
2025-06-12 17:45:11.992  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 230, LVDT反馈电压: 53750
2025-06-12 17:45:12.197  阀芯位移值: 1800, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 53625
