[2025-05-15 15:05:22.921] ----------------------------------------------------------
[2025-05-15 15:05:22.921] > System restarted!
[2025-05-15 15:05:22.921] ----------------------------------------------------------
2025-05-15 15:05:37.923  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26928
2025-05-15 15:05:52.925  阀芯位移值: 1132, PWMA: 2287, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31300
2025-05-15 15:06:07.927  阀芯位移值: 1148, PWMA: 2315, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31746
2025-05-15 15:06:22.922  阀芯位移值: 1162, PWMA: 2400, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32121
2025-05-15 15:06:37.924  阀芯位移值: 1176, PWMA: 2492, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32514
2025-05-15 15:06:52.929  阀芯位移值: 1186, PWMA: 2492, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32782
2025-05-15 15:07:07.927  阀芯位移值: 1197, PWMA: 2506, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33085
2025-05-15 15:07:22.930  阀芯位移值: 1208, PWMA: 2556, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33388
2025-05-15 15:07:37.920  阀芯位移值: 1216, PWMA: 2570, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33602
2025-05-15 15:07:52.933  阀芯位移值: 1225, PWMA: 2612, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33852
2025-05-15 15:08:07.921  阀芯位移值: 1236, PWMA: 2633, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34138
2025-05-15 15:08:22.924  阀芯位移值: 1244, PWMA: 2669, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34370
2025-05-15 15:08:37.928  阀芯位移值: 1258, PWMA: 2718, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34745
2025-05-15 15:08:52.925  阀芯位移值: 1269, PWMA: 2775, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35048
2025-05-15 15:09:07.927  阀芯位移值: 1283, PWMA: 2824, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35387
2025-05-15 15:09:22.934  阀芯位移值: 1296, PWMA: 2853, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35780
2025-05-15 15:09:37.929  阀芯位移值: 1309, PWMA: 2916, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36136
2025-05-15 15:09:52.934  阀芯位移值: 1324, PWMA: 2980, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36565
2025-05-15 15:10:07.925  阀芯位移值: 1340, PWMA: 3022, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36993
2025-05-15 15:10:22.939  阀芯位移值: 1346, PWMA: 3072, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37171
2025-05-15 15:10:37.929  阀芯位移值: 1355, PWMA: 3150, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37403
2025-05-15 15:10:52.930  阀芯位移值: 1380, PWMA: 3192, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 38099
2025-05-15 15:11:07.928  阀芯位移值: 1403, PWMA: 3270, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 38742
2025-05-15 15:11:22.934  阀芯位移值: 1417, PWMA: 3334, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39134
2025-05-15 15:11:37.937  阀芯位移值: 1433, PWMA: 3397, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39563
2025-05-15 15:11:52.920  阀芯位移值: 1448, PWMA: 3454, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39991
2025-05-15 15:12:07.920  阀芯位移值: 1464, PWMA: 3489, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40419
2025-05-15 15:12:22.927  阀芯位移值: 1474, PWMA: 3546, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40705
