[2025-05-15 14:42:09.429] ----------------------------------------------------------
[2025-05-15 14:42:09.429] > System started!
[2025-05-15 14:42:09.429] ----------------------------------------------------------
[2025-05-15 14:42:09.429] 阀设备：12
[2025-05-15 14:42:09.429] System started!
2025-05-15 14:42:24.424  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-15 14:42:39.417  阀芯位移值: 958, PWMA: 0, PWMB: 1289, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26553
2025-05-15 14:42:54.419  阀芯位移值: 948, PWMA: 0, PWMB: 2386, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26393
2025-05-15 14:43:09.429  阀芯位移值: 841, PWMA: 0, PWMB: 2386, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 23395
2025-05-15 14:43:24.418  阀芯位移值: 713, PWMA: 0, PWMB: 2350, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 19915
2025-05-15 14:43:39.418  阀芯位移值: 671, PWMA: 0, PWMB: 2817, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 18755
2025-05-15 14:43:54.420  阀芯位移值: 762, PWMA: 0, PWMB: 2421, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 21236
2025-05-15 14:44:09.417  阀芯位移值: 609, PWMA: 0, PWMB: 3001, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 17060
2025-05-15 14:44:24.419  阀芯位移值: 502, PWMA: 0, PWMB: 3411, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 14097
2025-05-15 14:44:39.424  阀芯位移值: 455, PWMA: 0, PWMB: 3574, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12812
2025-05-15 14:44:54.421  阀芯位移值: 345, PWMA: 0, PWMB: 3935, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 9761
2025-05-15 14:45:09.419  阀芯位移值: 237, PWMA: 0, PWMB: 4536, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 6745
2025-05-15 14:45:24.422  阀芯位移值: 235, PWMA: 0, PWMB: 7288, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 6674
2025-05-15 14:45:39.431  阀芯位移值: 232, PWMA: 0, PWMB: 7061, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 6584
2025-05-15 14:45:54.421  阀芯位移值: 232, PWMA: 0, PWMB: 6913, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 6584
