[2025-05-20 15:53:09.522] ----------------------------------------------------------
[2025-05-20 15:53:09.522] > System restarted!
[2025-05-20 15:53:09.522] ----------------------------------------------------------
[2025-05-20 15:53:09.523] 阀设备：12
2025-05-20 15:53:11.537  阀芯位移值: 971, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26910
2025-05-20 15:53:13.523  阀芯位移值: 971, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26910
2025-05-20 15:53:15.540  阀芯位移值: 968, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26839
2025-05-20 15:53:17.546  阀芯位移值: 969, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26857
2025-05-20 15:53:19.560  阀芯位移值: 965, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26750
2025-05-20 15:53:21.554  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:53:23.570  阀芯位移值: 958, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26571
2025-05-20 15:53:25.556  阀芯位移值: 958, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26553
2025-05-20 15:53:27.568  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-20 15:53:29.560  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:53:31.581  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:53:33.573  阀芯位移值: 1191, PWMA: 2725, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32906
2025-05-20 15:53:35.556  阀芯位移值: 1146, PWMA: 2499, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31693
2025-05-20 15:53:37.575  阀芯位移值: 1150, PWMA: 2407, PWMB: 3044, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31782
2025-05-20 15:53:39.577  阀芯位移值: 1131, PWMA: 2379, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31265
2025-05-20 15:53:41.584  阀芯位移值: 1128, PWMA: 2372, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31175
2025-05-20 15:53:43.577  阀芯位移值: 1146, PWMA: 2393, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31675
