[2025-05-15 12:16:41.177] ----------------------------------------------------------
[2025-05-15 12:16:41.177] > System restarted!
[2025-05-15 12:16:41.177] ----------------------------------------------------------
2025-05-15 12:16:48.190  阀芯位移值: 1199, PWMA: 2372, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33138
2025-05-15 12:16:55.186  阀芯位移值: 1139, PWMA: 2315, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31479
2025-05-15 12:17:02.190  阀芯位移值: 1165, PWMA: 2357, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32210
2025-05-15 12:17:09.179  阀芯位移值: 1175, PWMA: 2478, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32460
2025-05-15 12:17:16.180  阀芯位移值: 1187, PWMA: 2556, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32799
2025-05-15 12:17:23.190  阀芯位移值: 1201, PWMA: 2619, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33192
2025-05-15 12:17:30.184  阀芯位移值: 1217, PWMA: 2669, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33620
2025-05-15 12:17:37.185  阀芯位移值: 1227, PWMA: 2676, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33888
2025-05-15 12:17:44.195  阀芯位移值: 1236, PWMA: 2704, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34138
2025-05-15 12:17:51.178  阀芯位移值: 1246, PWMA: 2697, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34423
2025-05-15 12:17:58.189  阀芯位移值: 1265, PWMA: 2846, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34941
2025-05-15 12:18:05.180  阀芯位移值: 1278, PWMA: 2930, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35298
2025-05-15 12:18:12.180  阀芯位移值: 1298, PWMA: 2945, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35851
2025-05-15 12:18:19.183  阀芯位移值: 1312, PWMA: 3001, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36226
2025-05-15 12:18:26.182  阀芯位移值: 1325, PWMA: 3029, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36600
2025-05-15 12:18:33.196  阀芯位移值: 1343, PWMA: 3093, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37082
2025-05-15 12:18:40.183  阀芯位移值: 1353, PWMA: 3192, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37368
