[2025-05-22 16:46:39.680] ----------------------------------------------------------
[2025-05-22 16:46:39.680] > System restarted!
[2025-05-22 16:46:39.680] ----------------------------------------------------------
[2025-05-22 16:46:39.680] 阀设备：12
2025-05-22 16:46:39.889  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26678
2025-05-22 16:46:40.113  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26661
2025-05-22 16:46:40.286  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26678
2025-05-22 16:46:40.490  阀芯位移值: 961, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26643
2025-05-22 16:46:40.710  阀芯位移值: 961, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26643
2025-05-22 16:46:40.903  阀芯位移值: 961, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26643
2025-05-22 16:46:41.098  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26678
2025-05-22 16:46:41.305  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26661
2025-05-22 16:46:41.511  阀芯位移值: 963, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26696
2025-05-22 16:46:41.729  阀芯位移值: 962, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26678
2025-05-22 16:46:41.918  阀芯位移值: 960, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26607
