[2025-05-28 15:01:15.600] ----------------------------------------------------------
[2025-05-28 15:01:15.600] > System restarted!
[2025-05-28 15:01:15.600] ----------------------------------------------------------
[2025-05-28 15:01:15.600] 阀设备：1
2025-05-28 15:01:15.818  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.005  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.192  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.379  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.565  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.752  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:16.937  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:17.125  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:17.314  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:17.501  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:17.689  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:17.891  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:18.080  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:18.267  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:18.456  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:18.641  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:18.826  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.013  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.202  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.388  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.575  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.768  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:19.953  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:20.140  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:20.325  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:20.514  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:20.714  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:20.902  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
2025-05-28 15:01:21.090  阀芯位移值: 100, PWMA: 500, PWMB: 800, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 0
