[2025-05-20 15:48:22.474] ----------------------------------------------------------
[2025-05-20 15:48:22.474] > System restarted!
[2025-05-20 15:48:22.474] ----------------------------------------------------------
[2025-05-20 15:48:22.475] 阀设备：12
2025-05-20 15:48:24.506  阀芯位移值: 970, PWMA: 7182, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-20 15:48:26.491  阀芯位移值: 970, PWMA: 7153, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:48:28.479  阀芯位移值: 969, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26857
2025-05-20 15:48:30.476  阀芯位移值: 968, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26839
2025-05-20 15:48:32.509  阀芯位移值: 968, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26839
2025-05-20 15:48:34.477  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:48:36.478  阀芯位移值: 967, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26803
2025-05-20 15:48:38.486  阀芯位移值: 968, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26839
2025-05-20 15:48:40.482  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-20 15:48:42.497  阀芯位移值: 969, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26857
2025-05-20 15:48:44.509  阀芯位移值: 967, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26803
2025-05-20 15:48:46.493  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-20 15:48:48.496  阀芯位移值: 970, PWMA: 2838, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-20 15:48:50.505  阀芯位移值: 970, PWMA: 7260, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:48:52.492  阀芯位移值: 970, PWMA: 7196, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-20 15:48:54.491  阀芯位移值: 970, PWMA: 7182, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
