[2025-05-15 12:14:08.749] ----------------------------------------------------------
[2025-05-15 12:14:08.750] > System restarted!
[2025-05-15 12:14:08.750] ----------------------------------------------------------
2025-05-15 12:14:12.775  阀芯位移值: 1156, PWMA: 3022, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31961
2025-05-15 12:14:16.748  阀芯位移值: 1122, PWMA: 2166, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31015
2025-05-15 12:14:20.753  阀芯位移值: 1143, PWMA: 2336, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31586
2025-05-15 12:14:24.749  阀芯位移值: 1157, PWMA: 2379, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 31978
2025-05-15 12:14:28.748  阀芯位移值: 1160, PWMA: 2407, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32050
2025-05-15 12:14:32.769  阀芯位移值: 1173, PWMA: 2499, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32425
2025-05-15 12:14:36.749  阀芯位移值: 1176, PWMA: 2548, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32514
2025-05-15 12:14:40.753  阀芯位移值: 1190, PWMA: 2527, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 32889
2025-05-15 12:14:44.753  阀芯位移值: 1195, PWMA: 2598, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33013
2025-05-15 12:14:48.755  阀芯位移值: 1205, PWMA: 2626, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33299
2025-05-15 12:14:52.753  阀芯位移值: 1207, PWMA: 2591, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33335
2025-05-15 12:14:56.752  阀芯位移值: 1216, PWMA: 2662, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33602
2025-05-15 12:15:00.751  阀芯位移值: 1218, PWMA: 2662, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33656
2025-05-15 12:15:04.748  阀芯位移值: 1225, PWMA: 2669, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 33852
2025-05-15 12:15:08.751  阀芯位移值: 1235, PWMA: 2711, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34102
2025-05-15 12:15:12.757  阀芯位移值: 1244, PWMA: 2761, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34370
2025-05-15 12:15:16.749  阀芯位移值: 1245, PWMA: 2732, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34388
2025-05-15 12:15:20.751  阀芯位移值: 1260, PWMA: 2768, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34798
2025-05-15 12:15:24.754  阀芯位移值: 1266, PWMA: 2846, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 34959
2025-05-15 12:15:28.753  阀芯位移值: 1272, PWMA: 2810, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35137
2025-05-15 12:15:32.760  阀芯位移值: 1285, PWMA: 2867, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35494
2025-05-15 12:15:36.755  阀芯位移值: 1296, PWMA: 2945, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35780
2025-05-15 12:15:40.758  阀芯位移值: 1298, PWMA: 2923, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 35851
2025-05-15 12:15:44.755  阀芯位移值: 1309, PWMA: 2966, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36136
2025-05-15 12:15:48.757  阀芯位移值: 1326, PWMA: 3051, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36618
2025-05-15 12:15:52.757  阀芯位移值: 1327, PWMA: 3058, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 36636
2025-05-15 12:15:56.754  阀芯位移值: 1341, PWMA: 3079, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37029
2025-05-15 12:16:00.752  阀芯位移值: 1349, PWMA: 3143, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37261
2025-05-15 12:16:04.754  阀芯位移值: 1351, PWMA: 3150, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37296
2025-05-15 12:16:08.755  阀芯位移值: 1355, PWMA: 3192, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37421
2025-05-15 12:16:12.764  阀芯位移值: 1388, PWMA: 3242, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 38314
2025-05-15 12:16:16.759  阀芯位移值: 1389, PWMA: 3284, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 38349
2025-05-15 12:16:20.754  阀芯位移值: 1404, PWMA: 3320, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 38760
2025-05-15 12:16:24.752  阀芯位移值: 1418, PWMA: 3376, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39152
2025-05-15 12:16:28.756  阀芯位移值: 1424, PWMA: 3433, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39331
2025-05-15 12:16:32.760  阀芯位移值: 1434, PWMA: 3426, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39581
2025-05-15 12:16:36.762  阀芯位移值: 1452, PWMA: 3496, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40080
2025-05-15 12:16:40.756  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-15 12:16:41.176  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
[2025-05-15 12:16:41.176] System restarted!
